id,created,modified,account,city_name,census_number,rate,county_code,exemption_limit,discount_limit,discount,discount_type,message_for_rules_not_used_in_calculations,discount_hakka_text,exemption_hakka_text
4955,2021-11-04 14:44:34,2021-11-04 14:44:34,8586,Zebegény,1314960,2.0,13,,,,,,,
4954,2021-11-04 14:44:34,2021-11-04 14:44:34,8585,Visegrád,1328413,1.8,13,2500000.0,,,,,"# Adómentesség illeti meg azt a vállalkozót,akinek/amelynek a vállalkozási szintű adóalapja nem haladja meg az évi 2,5 millió forintot.",
4953,2021-11-04 14:44:34,2021-11-04 14:44:34,8584,Verseg,1322488,1.9,13,,,,,,,
4952,2021-11-04 14:44:34,2021-11-04 14:44:34,8583,Verőce,1333729,1.7,13,,,,,,,
4951,2021-11-04 14:44:34,2021-11-04 14:44:34,8582,Veresegyház,1318342,2.0,13,,,,,,,
4950,2021-11-04 14:44:34,2021-11-04 14:44:34,1214,Vecsés,1326815,1.9,13,,,,,,,
4949,2021-11-04 14:44:34,2021-11-04 14:44:34,8581,Vasad,1322585,2.0,13,,,,,,,
4948,2021-11-04 14:44:34,2021-11-04 14:44:34,8580,Vámosmikola,1310737,2.0,13,,,,,,,
4947,2021-11-04 14:44:34,2021-11-04 14:44:34,8579,Valkó,1317598,2.0,13,500000.0,,,,,,"# 500.000,- Ft- ot nem meghaladó nettó árbevétel"
4946,2021-11-04 14:44:34,2021-11-04 14:44:34,8578,Vácszentlászló,1309104,2.0,13,,,,,,,
4945,2021-11-04 14:44:34,2021-11-04 14:44:34,8577,Vácrátót,1317668,1.2,13,,,,,,,
4944,2021-11-04 14:44:34,2021-11-04 14:44:34,8576,Váckisújfalu,1305698,2.0,13,,,,,,,
4943,2021-11-04 14:44:34,2021-11-04 14:44:34,8575,Váchartyán,1319886,2.0,13,,,,,,,
4942,2021-11-04 14:44:34,2021-11-04 14:44:34,8574,Vácegres,1330331,2.0,13,,,,,,,
4941,2021-11-04 14:44:34,2021-11-04 14:44:34,8573,Vácduka,1305917,2.0,13,,,,,,,
4940,2021-11-04 14:44:34,2021-11-04 14:44:34,8572,Vác,1324934,2.0,13,,1999999.0,50.0,0,,"# 50%-os adókedvezmény illeti meg azt a vállalkozót, akinek/amelynek a mindenkori hatályos helyi adókról szóló 1990. évi C. tv. rendelkezései alapján számított vállalkozás szintű adóalapja nem éri el a 2 millió forintot",
4939,2021-11-04 14:44:34,2021-11-04 14:44:34,8571,Üröm,1311934,2.0,13,,,,,,,
4938,2021-11-04 14:44:34,2021-11-04 14:44:34,8570,Üllő,1312894,1.9,13,2000000.0,,,,,,"# Azon adóalanyok, akiknek/melyeknek az adóalapja nem haladja meg a 2.000.000.-Ft-ot"
4937,2021-11-04 14:44:34,2021-11-04 14:44:34,8569,Úri,1328644,1.7,13,,,,,,,
4936,2021-11-04 14:44:34,2021-11-04 14:44:34,8568,Újszilvás,1317808,1.7,13,,,,,,,
4935,2021-11-04 14:44:34,2021-11-04 14:44:34,,Újlengyel,1319682,0.0,13,,,,,,,
4934,2021-11-04 14:44:34,2021-11-04 14:44:34,8567,Újhartyán,1306293,1.6,13,,2500000.0,50.0,0,,"# Adóalap nem haldja meg a 2,5 millió Ft-ot",
4933,2021-11-04 14:44:34,2021-11-04 14:44:34,8566,Tura,1309593,2.0,13,,,,,,,
4932,2021-11-04 14:44:34,2021-11-04 14:44:34,8565,Törtel,1322008,2.0,13,,,,,,,
4931,2021-11-04 14:44:34,2021-11-04 14:44:34,890,Törökbálint,1306859,2.0,13,2500000.0,,,,,,"# Mentes az adó alól az a vállalkozó, akinek a Htv. 39.§ (1) bekezdés a-d) pontja szerint csökkentett nettó árbevétele a 2,5 millió forintot nem haladja meg."
4930,2021-11-04 14:44:34,2021-11-04 14:44:34,8564,Tököl,1329823,2.0,13,,,,,,,
4929,2021-11-04 14:44:34,2021-11-04 14:44:34,8563,Tök,1324527,2.0,13,,,,,,,
4928,2021-11-04 14:44:34,2021-11-04 14:44:34,8562,Tóalmás,1321467,1.4,13,,,,,,,
4927,2021-11-04 14:44:34,2021-11-04 14:44:34,8561,Tinnye,1307108,1.5,13,,,,,,,
4926,2021-11-04 14:44:34,2021-11-04 14:44:34,,Tésa,1319248,0.0,13,,,,,,,
4925,2021-11-04 14:44:34,2021-11-04 14:44:34,8560,Telki,1308280,1.8,13,,,,,,,
4924,2021-11-04 14:44:34,2021-11-04 14:44:34,8559,Tatárszentgyörgy,1327386,2.0,13,,,,,,,
4923,2021-11-04 14:44:34,2021-11-04 14:44:34,8558,Tárnok,1304154,2.0,13,,,,,,,
4922,2021-11-04 14:44:34,2021-11-04 14:44:34,8557,Tápiószőlős,1302769,1.1,13,,,,,,,
4921,2021-11-04 14:44:34,2021-11-04 14:44:34,8556,Tápiószentmárton,1314571,2.0,13,,,,,,,# vállalkozás szintű iparűzési adóalapja az adóévben a 20millió forintot nem haladja meg
4920,2021-11-04 14:44:34,2021-11-04 14:44:34,8555,Tápiószele,1314146,2.0,13,,,,,"Adómentesség illeti meg az állandó jelleggel iparűzési tevékenységet jogelőd nélkül kezdő vállalkozást, az adóköteles vállalkozási tevékenység megkezdésétől 12 hónapon keresztül, akinek, vagy amelynek a helyi adókról szóló törvény előírásai szerint számított iparűzési adó alapja az adóévben az 1.000.000.-Ft-ot nem haladja meg.",,"# adómenteség illeti meg az állandó jelleggel iparűzési tevékenységet jogelőd nélkül kezdő vállalkozást, az adóköteles vállalkozási tevékenység megkezdésétől 12 hónapon keresztül, akinek, vagy amelynek a helyi adókról szóló törvény előírásai szerint számított iparűzési adó alapja az adóévben az 1.000.000.-Ft-ot nem haladja meg."
4919,2021-11-04 14:44:34,2021-11-04 14:44:34,8554,Tápiószecső,1331796,1.5,13,,,,,,,
4918,2021-11-04 14:44:34,2021-11-04 14:44:34,8553,Tápióság,1309405,1.7,13,,,,,,,
4917,2021-11-04 14:44:34,2021-11-04 14:44:34,8552,Tápiógyörgye,1317303,2.0,13,499999.0,,,,,,# A max. 500.000 Ft alatti adóalappal rendelkező alanyok mentességet élveznek
4916,2021-11-04 14:44:34,2021-11-04 14:44:34,8551,Tápióbicske,1315015,1.7,13,,,,,,,
4915,2021-11-04 14:44:34,2021-11-04 14:44:34,8550,Taksony,1330720,2.0,13,1000000.0,,,,,,
4914,2021-11-04 14:44:34,2021-11-04 14:44:34,8549,Tahitótfalu,1331963,1.5,13,,,,,,,
4913,2021-11-04 14:44:34,2021-11-04 14:44:34,8548,Táborfalva,1308332,2.0,13,,,,,,,
4912,2021-11-04 14:44:34,2021-11-04 14:44:34,8547,Sződliget,1328866,1.6,13,,,,,,,
4911,2021-11-04 14:44:34,2021-11-04 14:44:34,8546,Sződ,1312690,1.4,13,,,,,,,
4910,2021-11-04 14:44:34,2021-11-04 14:44:34,8545,Szokolya,1306947,2.0,13,,,,,,,
4909,2021-11-04 14:44:34,2021-11-04 14:44:34,8544,Szob,1324916,2.0,13,,,,,,,
4908,2021-11-04 14:44:34,2021-11-04 14:44:34,8543,Szigetújfalu,1322114,1.8,13,300000.0,,,,,,"# Mentes a helyi iparűzési adó alól az a vállalkozó, akinek a vállalkozási szintű adóalapja nem haladja meg tárgyévben a 300.000 Ft-ot."
4907,2021-11-04 14:44:34,2021-11-04 14:44:34,8542,Szigetszentmiklós,1328954,2.0,13,,1000000.0,50.0,0,,"# 8. § (1) Az a vállalkozás, amelynek a vállalkozási szintű adóalapja az egymillió forintot nem haladja meg, a (2) bekezdésben foglaltak kivételével, 50 %-ban mentes az adó alól.",
4906,2021-11-04 14:44:34,2021-11-04 14:44:34,8541,Szigetszentmárton,1315185,1.8,13,,,,,,,
4905,2021-11-04 14:44:34,2021-11-04 14:44:34,8540,Szigetmonostor,1326213,1.5,13,,,,,,,
4904,2021-11-04 14:44:34,2021-11-04 14:44:34,8539,Szigethalom,1313277,1.8,13,,,,,,,
4903,2021-11-04 14:44:34,2021-11-04 14:44:34,8538,Szigetcsép,1307870,2.0,13,,,,,,,
4902,2021-11-04 14:44:34,2021-11-04 14:44:34,8537,Szigetbecse,1326259,1.6,13,,,,,,,
4901,2021-11-04 14:44:34,2021-11-04 14:44:34,8536,Szentmártonkáta,1328653,2.0,13,,,,,,,
4900,2021-11-04 14:44:34,2021-11-04 14:44:34,8535,Szentlőrinckáta,1307542,1.4,13,,,,,,,
4899,2021-11-04 14:44:34,2021-11-04 14:44:34,181,Szentendre,1315440,2.0,13,,,,,,,
4898,2021-11-04 14:44:34,2021-11-04 14:44:34,8534,Százhalombatta,1317312,2.0,13,2500000.0,,,,,,"# Mentes a helyi iparűzési adó alól az a Htv. 37.§ (1) bekezdése szerinti állandó jellegű iparűzési tevékenységet végző vállalkozó, akinek/amelynek vállalkozási szintű éves adóalapja nem haladja meg a 2,5 millió forintot."
4897,2021-11-04 14:44:34,2021-11-04 14:44:34,8533,Szada,1321458,2.0,13,,,,,,,
4896,2021-11-04 14:44:34,2021-11-04 14:44:34,8532,Sülysáp,1321713,1.7,13,,,,,,,
4895,2021-11-04 14:44:34,2021-11-04 14:44:34,8531,Sóskút,1306840,1.5,13,2500000.0,,,,,,# adóalapja a 2.5 mFt-ot nem haladja meg
4894,2021-11-04 14:44:34,2021-11-04 14:44:34,8530,Solymár,1307384,1.85,13,800000.0,,,,,"# Mentes a helyi iparűzési adó megfizetése alól az a vállalkozó, akinek vagy amelynek a helyi adókról szóló törvény előírásai szerint számított (vállalkozási szintű) iparűzési adóalapja az adóévben a 800 000 forintot nem haladja meg",
4893,2021-11-04 14:44:34,2021-11-04 14:44:34,8529,Remeteszőlős,1334315,1.4,13,,,,,,,
4892,2021-11-04 14:44:34,2021-11-04 14:44:34,8528,Rád,1302370,1.8,13,2000000.0,,,,,,# 2 millió forintot nem haladja meg
4890,2021-11-04 14:44:34,2021-11-04 14:44:34,8526,Püspökszilágy,1304303,2.0,13,,,,,,,
4889,2021-11-04 14:44:34,2021-11-04 14:44:34,8525,Püspökhatvan,1321388,1.5,13,,,,,,# 2.500.000 Ft adóalap allatt,
4888,2021-11-04 14:44:34,2021-11-04 14:44:34,8524,Pusztazámor,1315583,1.5,13,,,,,,,# Egészségügy orvosok
4887,2021-11-04 14:44:34,2021-11-04 14:44:34,8523,Pusztavacs,1323083,2.0,13,,,,,,,
4886,2021-11-04 14:44:34,2021-11-04 14:44:34,8522,Pomáz,1306372,2.0,13,,,,,,,
4885,2021-11-04 14:44:34,2021-11-04 14:44:34,8521,Pócsmegyer,1304905,1.5,13,,,,,,,
4884,2021-11-04 14:44:34,2021-11-04 14:44:34,1211,Pilisszentlászló,1308457,1.6,13,,,,,,,
4883,2021-11-04 14:44:34,2021-11-04 14:44:34,8520,Pilisszentkereszt,1318731,2.0,13,,,,,,,
4882,2021-11-04 14:44:34,2021-11-04 14:44:34,8519,Pilisszentiván,1311396,1.8,13,,,,,,,
4881,2021-11-04 14:44:34,2021-11-04 14:44:34,8518,Pilisszántó,1305290,1.5,13,,,,,,"# b) 500,-Ft/fő aki pilisszántói szakmunkás tanulókat alkalmaz szakmunkásként",
4880,2021-11-04 14:44:34,2021-11-04 14:44:34,189,Pilisvörösvár,1314340,1.85,13,,,,,,,
4879,2021-11-04 14:44:34,2021-11-04 14:44:34,8517,Pilisjászfalu,1334148,1.9,13,,,,,,,
4878,2021-11-04 14:44:34,2021-11-04 14:44:34,8516,Piliscsaba,1307144,1.85,13,1000000.0,,,,,,"# Mentes az iparűzési adó alól az a vállalkozó vagy válllakozás, akinek vagy amelynek a Htv. 39. § (1) bekezdése, illetőleg a 39/A. vagy 39/B. § alapján számított (vállalkozási szintű) adóalapja nem haladja meg az 1.000.000 Ft-ot."
4877,2021-11-04 14:44:34,2021-11-04 14:44:34,8515,Pilisborosjenő,1329601,1.5,13,599999.0,,,,,,"# Mentes a helyi iparűzési adó alól a vállalkozó abban az adóévben, amelyben folytatott tevékenysége után a vállalkozási szintű iparűzési adó alapja nem éri el a 600.000 Ft-ot. Amennyiben nem szerzett jövedelmet a teljes adóévben vagy az év közben kezdett működni vállalkozás, a törtév adatai alapján számított adóalap 12 hónapra arányosított összege az irányadó"
4876,2021-11-04 14:44:34,2021-11-04 14:44:34,8514,Pilis,1309821,2.0,13,,,,,,,
4875,2021-11-04 14:44:34,2021-11-04 14:44:34,8513,Péteri,1321847,1.9,13,,,,,,,
4874,2021-11-04 14:44:34,2021-11-04 14:44:34,8512,Perőcsény,1304181,1.5,13,,,,,,,
4873,2021-11-04 14:44:34,2021-11-04 14:44:34,8511,Perbál,1328185,2.0,13,,,,,,,
4872,2021-11-04 14:44:34,2021-11-04 14:44:34,8510,Penc,1318689,1.3,13,,,,,,,# adóévben a 20. Millió forintot nem haladja meg
4871,2021-11-04 14:44:34,2021-11-04 14:44:34,8509,Pécel,1304057,2.0,13,,,,,,,
4870,2021-11-04 14:44:34,2021-11-04 14:44:34,8508,Páty,1315024,2.0,13,1000000.0,,,,,,# vállalkozási szintű adóalapja nem haladja meg az egy millió forintot
4869,2021-11-04 14:44:34,2021-11-04 14:44:34,8507,Pánd,1322248,1.5,13,,,,,,,
4868,2021-11-04 14:44:34,2021-11-04 14:44:34,8506,Örkény,1305281,2.0,13,,,,,,,
4867,2021-11-04 14:44:34,2021-11-04 14:44:34,8505,Őrbottyán,1308545,1.9,13,,,,,"A vállalkozás első évében, ha a vállalkozó a 35. életévet még nem töltötte be, 50% kedvezmény kérhető.","# A kezdő vállalkozót, valamint azt a gazdasági társaságot, amelyben az alakulás, illetve a székhelynek, valamint a telephelynek Őrbottyán városba helyezésének évében 35. életévét be nem töltött magánszemély 50 %-ot meghaladó tulajdonosi hányaddal rendelkezik, kedvezmény illeti meg a vállalkozási tevékenység megkezdésének évében, valamint az azt követő évben, amelynek mértéke a vállalkozó által fizetendő helyi iparűzési adó összegének 50 %-a.",
4866,2021-11-04 14:44:34,2021-11-04 14:44:34,8504,Ócsa,1304075,2.0,13,,,,,,,
4865,2021-11-04 14:44:34,2021-11-04 14:44:34,8503,Nyársapát,1320066,1.7,13,,,,,,,
4864,2021-11-04 14:44:34,2021-11-04 14:44:34,8502,Nyáregyháza,1323038,2.0,13,2500000.0,,,,,,"# Mentes az iparűzési adó fizetési kötelezettség alól a helyi adókról szóló törvény szerinti vállalkozó, akinek/amelynek a helyi adókról szóló 1990. évi C. törvény 39. § (1) bekezdés, illetőleg a 39/A. § vagy 39/B. § alapján számított (vállalkozási szintű) adóalapja nem haladja meg a 2,5 millió Ft-ot."
4863,2021-11-04 14:44:34,2021-11-04 14:44:34,8501,Nagytarcsa,1323409,1.5,13,,,,,,,
4862,2021-11-04 14:44:34,2021-11-04 14:44:34,8500,Nagymaros,1331732,2.0,13,,,,,,,
4861,2021-11-04 14:44:34,2021-11-04 14:44:34,8499,Nagykőrös,1319716,2.0,13,,,,,,,
4860,2021-11-04 14:44:34,2021-11-04 14:44:34,8498,Nagykovácsi,1309991,2.0,13,,,,,,,
4859,2021-11-04 14:44:34,2021-11-04 14:44:34,8497,Nagykáta,1313435,2.0,13,,,,,,,
4858,2021-11-04 14:44:34,2021-11-04 14:44:34,8496,Nagybörzsöny,1314775,1.8,13,,,,,,,
4857,2021-11-04 14:44:34,2021-11-04 14:44:34,8495,Monorierdő,1334397,2.0,13,,,,,,,
4856,2021-11-04 14:44:34,2021-11-04 14:44:34,8494,Monor,1310551,2.0,13,,,,,,,
4855,2021-11-04 14:44:34,2021-11-04 14:44:34,8493,Mogyoród,1317783,1.8,13,100000.0,,,,,,"# Mentes az adó alól a Htv. 39/C. §-ban foglalt adóalany, ha éves adóalapja nem haladja meg a 100.000 Ft-ot."
4854,2021-11-04 14:44:34,2021-11-04 14:44:34,8492,Mikebuda,1324466,2.0,13,,,,,,,
4853,2021-11-04 14:44:34,2021-11-04 14:44:34,8491,Mende,1303692,2.0,13,,,,,,,
4852,2021-11-04 14:44:34,2021-11-04 14:44:34,8490,Márianosztra,1304570,2.0,13,,,,,,,
4851,2021-11-04 14:44:34,2021-11-04 14:44:34,8489,Makád,1304394,1.0,13,,,,,,,
4850,2021-11-04 14:44:34,2021-11-04 14:44:34,8488,Majosháza,1310755,2.0,13,,,,,,,
4849,2021-11-04 14:44:34,2021-11-04 14:44:34,8487,Maglód,1310922,2.0,13,,,,,,,
4848,2021-11-04 14:44:34,2021-11-04 14:44:34,8486,Lórév,1309140,1.0,13,,,,,,,
4847,2021-11-04 14:44:34,2021-11-04 14:44:34,8485,Letkés,1322682,2.0,13,,,,,,,# évközben megkezdett iparűzési tevékenység
4846,2021-11-04 14:44:34,2021-11-04 14:44:34,8484,Leányfalu,1330809,2.0,13,,,,,,,
4845,2021-11-04 14:44:34,2021-11-04 14:44:34,8483,Kőröstetétlen,1332975,2.0,13,,,,,,,
4844,2021-11-04 14:44:34,2021-11-04 14:44:34,8482,Kóspallag,1324679,1.5,13,,,,,,,
4843,2021-11-04 14:44:34,2021-11-04 14:44:34,8481,Kosd,1327687,1.0,13,,,,,,,
4842,2021-11-04 14:44:34,2021-11-04 14:44:34,8480,Kóka,1331361,1.85,13,,,,,,,
4841,2021-11-04 14:44:34,2021-11-04 14:44:34,8479,Kocsér,1332771,1.5,13,,,,,,,
4840,2021-11-04 14:44:34,2021-11-04 14:44:34,8478,Kistarcsa,1334157,2.0,13,,,,,,,
4839,2021-11-04 14:44:34,2021-11-04 14:44:34,8477,Kisoroszi,1329850,1.5,13,,,,,,,
4838,2021-11-04 14:44:34,2021-11-04 14:44:34,8476,Kisnémedi,1305227,2.0,13,,,,,,,# Kisnémedi településen új letelepülő vállalkozó
4837,2021-11-04 14:44:34,2021-11-04 14:44:34,8475,Kismaros,1333738,1.8,13,,,,,,,
4836,2021-11-04 14:44:34,2021-11-04 14:44:34,8474,Kiskunlacháza,1310816,2.0,13,,,,,,,
4835,2021-11-04 14:44:34,2021-11-04 14:44:34,8473,Kerepes,1334166,2.0,13,,,,,,,
4834,2021-11-04 14:44:34,2021-11-04 14:44:34,8472,Kemence,1322345,1.6,13,,,,,,,
4833,2021-11-04 14:44:34,2021-11-04 14:44:34,8471,Káva,1327827,1.0,13,,,,,,,
4832,2021-11-04 14:44:34,2021-11-04 14:44:34,8470,Kartal,1330696,2.0,13,,,,,,,
4831,2021-11-04 14:44:34,2021-11-04 14:44:34,8469,Kakucs,1332230,2.0,13,,,,,,,
4830,2021-11-04 14:44:34,2021-11-04 14:44:34,8468,Jászkarajenő,1311004,1.8,13,,,,,,,
4829,2021-11-04 14:44:34,2021-11-04 14:44:34,8467,Isaszeg,1307807,2.0,13,,,,,,,
4828,2021-11-04 14:44:34,2021-11-04 14:44:34,8466,Ipolytölgyes,1304978,1.5,13,,,,,,,
4827,2021-11-04 14:44:34,2021-11-04 14:44:34,8465,Ipolydamásd,1328097,1.5,13,,,,,,,
4826,2021-11-04 14:44:34,2021-11-04 14:44:34,8464,Inárcs,1332106,2.0,13,,,,,,,
4825,2021-11-04 14:44:34,2021-11-04 14:44:34,8463,Iklad,1303300,2.0,13,,,,,,,
4824,2021-11-04 14:44:34,2021-11-04 14:44:34,8462,Hévízgyörk,1313949,2.0,13,,,,,,,
4823,2021-11-04 14:44:34,2021-11-04 14:44:34,8461,Hernád,1309849,2.0,13,,,,,,,
4822,2021-11-04 14:44:34,2021-11-04 14:44:34,8460,Herceghalom,1333552,2.0,13,2500000.0,,,,,"# Azt a vállalkozót illetheti meg, akinek a vállalkozás szintű adóalapja nem haladja meg a 2,5 millió Ft-ot.",
4821,2021-11-04 14:44:34,2021-11-04 14:44:34,8459,Halásztelek,1309690,1.8,13,,,,,,,
4820,2021-11-04 14:44:34,2021-11-04 14:44:34,8458,Gyömrő,1329735,2.0,13,,,,,,,
4819,2021-11-04 14:44:34,2021-11-04 14:44:34,204,Gyál,1325627,1.8,13,750000.0,,,,,,"# 11.§ Mentes az iparűzési adó alól az a vállalkozó, akinek a Htv. szerinti vállalkozási szintű adóalapja nem haladja meg a 750.000.- Ft-ot. Amennyiben az adóalap a 750.000.- Ft-ot meghaladja, úgy a teljes adóalap után kell a helyi iparűzési adót megfizetni."
4818,2021-11-04 14:44:34,2021-11-04 14:44:34,1215,Gödöllő,1332559,2.0,13,2000000.0,,,,,,"# Mentes az adó alól az a vállalkozó akinek a Htv. 39.§ (1) bekezdése, vagy a 39/A.§-a valamint a 39/B. §-a alapján számított vállalkozási szintű adóalapja nem haladja meg a 2 millió forintot."
4817,2021-11-04 14:44:34,2021-11-04 14:44:34,8457,Göd,1323649,2.0,13,100000.0,,,,,,"# Adómentesség illeti meg azt a vállalkozót, akinek/amelynek a Htv. 39.§-ában, 38/A §-ában, 39/B §-ában vagy 39/D §-ában leírtak szerint számított vállalkozási szintű adóalapja nem haladja meg a 100.000.-Ft-ot"
4816,2021-11-04 14:44:34,2021-11-04 14:44:34,8456,Gomba,1309441,2.0,13,2000000.0,,,,,,"# A 2009. január 1. után bejelentkezett vállalkozók esetében mentes az iparűzési adófizetési kötelezettség alól az, akinek az adóalapja nem haladja meg a 2 millió forintot."
4815,2021-11-04 14:44:34,2021-11-04 14:44:34,8455,Galgamácsa,1327128,2.0,13,,,,,,,
4814,2021-11-04 14:44:34,2021-11-04 14:44:34,8454,Galgahévíz,1319503,2.0,13,,,,,,,
4813,2021-11-04 14:44:34,2021-11-04 14:44:34,8453,Galgagyörk,1313295,2.0,13,,,,,,,
4812,2021-11-04 14:44:34,2021-11-04 14:44:34,8452,Fót,1332610,2.0,13,,,,,,,
4811,2021-11-04 14:44:34,2021-11-04 14:44:34,8451,Felsőpakony,1306035,2.0,13,,,,,,,# Önkormányzat Saját tulajdonú gazdasági társaság
4810,2021-11-04 14:44:34,2021-11-04 14:44:34,8450,Farmos,1309122,1.9,13,,,,,,,
4809,2021-11-04 14:44:34,2021-11-04 14:44:34,4042,Erdőkertes,1313480,2.0,13,,,,,,,
4808,2021-11-04 14:44:34,2021-11-04 14:44:34,8449,Érd,1330988,2.0,13,2500000.0,,,,,,"# A vállalkozási szintű adóalap nem haladja meg a 20 MFt-ot # A vállalkozási szintű adóalap nem haladja meg a 2,5 MFt-ot"
4807,2021-11-04 14:44:34,2021-11-04 14:44:34,8448,Ecser,1324518,2.0,13,,,,,,,
4806,2021-11-04 14:44:34,2021-11-04 14:44:34,8447,Dunavarsány,1320534,2.0,13,,,,,,,
4805,2021-11-04 14:44:34,2021-11-04 14:44:34,8446,Dunakeszi,1318616,2.0,13,,,,,,,
4804,2021-11-04 14:44:34,2021-11-04 14:44:34,8445,Dunaharaszti,1309584,2.0,13,,,,,,,
4803,2021-11-04 14:44:34,2021-11-04 14:44:34,8444,Dunabogdány,1325362,2.0,13,,,,,,,
4802,2021-11-04 14:44:34,2021-11-04 14:44:34,8443,Dömsöd,1329647,2.0,13,,,,,,,
4801,2021-11-04 14:44:34,2021-11-04 14:44:34,8442,Domony,1304808,2.0,13,,,,,,,
4800,2021-11-04 14:44:34,2021-11-04 14:44:34,8441,Diósd,1324013,2.0,13,,,,,,,
4799,2021-11-04 14:44:34,2021-11-04 14:44:34,8440,Délegyháza,1309973,2.0,13,,,,,,,
4798,2021-11-04 14:44:34,2021-11-04 14:44:34,8439,Dány,1318397,1.8,13,,,,,,,
4797,2021-11-04 14:44:34,2021-11-04 14:44:34,8438,Dánszentmiklós,1331811,1.7,13,,,,,,,
4796,2021-11-04 14:44:34,2021-11-04 14:44:34,254,Dabas,1309247,2.0,13,,,,,,,
4795,2021-11-04 14:44:34,2021-11-04 14:44:34,,Csővár,1326985,0.0,13,,,,,,,
4794,2021-11-04 14:44:34,2021-11-04 14:44:34,8437,Csörög,1334333,1.7,13,,,,,,,
4793,2021-11-04 14:44:34,2021-11-04 14:44:34,8436,Csömör,1322804,2.0,13,500000.0,,,,,,"# mentes a helyi iparűzési adó alól az a vállalkozó, akinek/amelynek a vállalkozási szintű adóalapja nem haladja meg az 500.000 forintot"
4792,2021-11-04 14:44:34,2021-11-04 14:44:34,,Csomád,1333118,0.0,13,,,,,,,
4791,2021-11-04 14:44:34,2021-11-04 14:44:34,8435,Csobánka,1306822,2.0,13,,,,,,,
4790,2021-11-04 14:44:34,2021-11-04 14:44:34,8434,Csévharaszt,1318476,2.0,13,,,,,,,
4789,2021-11-04 14:44:34,2021-11-04 14:44:34,8433,Csemő,1305184,1.5,13,,,,,,,
4788,2021-11-04 14:44:34,2021-11-04 14:44:34,8432,Ceglédbercel,1320640,2.0,13,,,,,,,
4787,2021-11-04 14:44:34,2021-11-04 14:44:34,8431,Cegléd,1311341,2.0,13,,,,,,,
4786,2021-11-04 14:44:34,2021-11-04 14:44:34,8430,Bugyi,1332027,2.0,13,200000.0,,,,,,"# Mentes az iparűzési adó megfizetése alól az a vállalkozó, akinek az adóalapja a 200.000.-Ft-ot nem haladja meg."
4785,2021-11-04 14:44:34,2021-11-04 14:44:34,8429,Budaörs,1323278,1.9,13,2500000.0,,,,,,"# Mentes a helyi iparűzési adó alól az a vállalkozó, akinek a vállalkozási szintű adóalapja nem haladja meg a 2,5 millió Ft-ot. Amennyiben az adóalapja a 2,5 millió Ft-ot meghaladja, úgy a teljes adóalap után kell a helyi iparűzési adót megfizetnie."
4784,2021-11-04 14:44:34,2021-11-04 14:44:34,8428,Budakeszi,1312052,2.0,13,600000.0,,,,,,"# Adómentes az állandó jelleggel végzett iparűzési tevékenység esetén az adóalany a helyi iparűzési adó megfizetése alól abban az évben, amikor a vállalkozási szintű adóalapja nem haladja meg a 600 ezer forintot."
4783,2021-11-04 14:44:34,2021-11-04 14:44:34,8427,Budakalász,1323463,2.0,13,1000000.0,,,,,,# Htv. szerinti-vállalkozási szintű-éves nettó árbevétel
4782,2021-11-04 14:44:34,2021-11-04 14:44:34,8426,Budajenő,1303407,1.8,13,,,,,,,
4781,2021-11-04 14:44:34,2021-11-04 14:44:34,8425,Biatorbágy,1308891,2.0,13,2500000.0,,,,,,"# 2,5 millió forintot meg nem haladó vállalkozás szintű adóalap"
4780,2021-11-04 14:44:34,2021-11-04 14:44:34,8424,Bernecebaráti,1318777,1.4,13,,,,,,,
4779,2021-11-04 14:44:34,2021-11-04 14:44:34,8423,Bénye,1325098,2.0,13,,,,,,,
4778,2021-11-04 14:44:34,2021-11-04 14:44:34,8422,Bag,1309131,2.0,13,,,,,,,
4777,2021-11-04 14:44:34,2021-11-04 14:44:34,248,Aszód,1316188,2.0,13,,,,,,,
4776,2021-11-04 14:44:34,2021-11-04 14:44:34,8421,Áporka,1310108,1.9,13,,,,,,,
4775,2021-11-04 14:44:34,2021-11-04 14:44:34,8420,Apaj,1333561,0.9,13,,,,,,,
4773,2021-11-04 14:44:34,2021-11-04 14:44:34,8418,Albertirsa,1331653,2.0,13,,,,,,,
4772,2021-11-04 14:44:34,2021-11-04 14:44:34,8417,Acsa,1318573,1.0,13,,,,,,,
4771,2021-11-04 14:44:34,2021-11-04 14:44:34,8416,Abony,1327872,2.0,13,,,,,,,
4770,2021-11-04 14:44:34,2021-11-04 14:44:34,,Zabar,1221661,0.0,12,,,,,,,
4769,2021-11-04 14:44:34,2021-11-04 14:44:34,,Vizslás,1210320,0.0,12,,,,,,,
4768,2021-11-04 14:44:34,2021-11-04 14:44:34,8415,Varsány,1229498,1.8,12,,,,,,,
4767,2021-11-04 14:44:34,2021-11-04 14:44:34,8414,Vanyarc,1230915,1.5,12,,,,,,,
4766,2021-11-04 14:44:34,2021-11-04 14:44:34,8413,Tolmács,1206381,2.0,12,,,,,,,
4765,2021-11-04 14:44:34,2021-11-04 14:44:34,8412,Tereske,1224174,2.0,12,,,,,,,
4764,2021-11-04 14:44:34,2021-11-04 14:44:34,8411,Terény,1204844,1.5,12,,,,,,,
